product_category,product_name,product_slug,product_description,product_summary,product_status,product_thumbnail,product_images,product_options,variant_name,variant_sku,variant_barcode,variant_price,variant_compare_at_price,variant_cost_price,variant_inventory_quantity,variant_track_inventory,variant_continue_selling_out_of_stock,variant_weight,variant_weight_unit,variant_width,variant_height,variant_depth,variant_dimension_unit,variant_options
Beauty,"Et Perspiciatis Sunt (Beauty)",et-perspiciatis-sunt-beauty,"Deserunt asperiores laborum magni quos voluptatem. Incidunt nihil inventore labore voluptatum accusantium. Vel quo ratione facilis expedita et.","Qui facilis molestiae nam labore veritatis consequuntur mollitia.",active,https://picsum.photos/300/300?random=121,"[""https:\/\/picsum.photos\/600\/600?random=1210"",""https:\/\/picsum.photos\/600\/600?random=1211""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Et Perspiciatis Sunt (Beauty) - White / M",IPR-00121,5815774310485,290.81,,140.49,75,1,0,2442.86,g,14.5,7.06,25.78,cm,"{""Color"":""White"",""Size"":""M""}"
Beauty,"Aliquid Quia Quae (Beauty)",aliquid-quia-quae-beauty,"Dolor exercitationem quo porro. Molestias voluptas fuga nemo ex est quaerat. At porro ut et nihil iusto eius. Similique velit autem omnis.","Debitis sit aut officiis est asperiores.",active,https://picsum.photos/300/300?random=122,"[""https:\/\/picsum.photos\/600\/600?random=1220"",""https:\/\/picsum.photos\/600\/600?random=1221""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Aliquid Quia Quae (Beauty) - Black / S",ANR-00122,6220570813464,410.55,,185.77,75,1,0,3742.73,g,25.74,35.41,6.91,cm,"{""Color"":""Black"",""Size"":""S""}"
Beauty,"Cumque Minus Consequatur (Beauty)",cumque-minus-consequatur-beauty,"Ea sit reiciendis suscipit ut et. Numquam laboriosam voluptas accusantium sit veniam officiis. Delectus incidunt reiciendis saepe officia est est. Ad sed ut quos quo et distinctio dolor. Ea dolores consequatur vel non occaecati illum temporibus. Accusantium iure debitis maxime.","Magnam recusandae voluptates nihil aut.",active,https://picsum.photos/300/300?random=123,"[""https:\/\/picsum.photos\/600\/600?random=1230"",""https:\/\/picsum.photos\/600\/600?random=1231""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Cumque Minus Consequatur (Beauty) - White / L",7TF-00123,4487864865451,214.52,,122.58,85,1,1,1421.09,g,48.71,38.96,26.11,cm,"{""Color"":""White"",""Size"":""L""}"
Beauty,"Temporibus Asperiores Quaerat (Beauty)",temporibus-asperiores-quaerat-beauty,"Non dicta dolore quidem vitae ad. Dolores impedit rerum aliquam autem molestias eligendi. Ipsa id cum sit quia et.","Veniam explicabo delectus sed ratione aut accusantium et.",active,https://picsum.photos/300/300?random=124,"[""https:\/\/picsum.photos\/600\/600?random=1240"",""https:\/\/picsum.photos\/600\/600?random=1241""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Temporibus Asperiores Quaerat (Beauty) - White / M",KXR-00124,3646772770405,385.22,,155.33,13,1,0,1706.45,g,29.38,7.63,44.49,cm,"{""Color"":""White"",""Size"":""M""}"
Beauty,"Non Quia Vel (Beauty)",non-quia-vel-beauty,"Itaque rerum cum suscipit soluta quae fuga non. Et illum qui error quidem. Aut aut ut maiores provident tempore id occaecati.","Quasi et asperiores sapiente nam dolorem itaque in.",active,https://picsum.photos/300/300?random=125,"[""https:\/\/picsum.photos\/600\/600?random=1250"",""https:\/\/picsum.photos\/600\/600?random=1251""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Non Quia Vel (Beauty) - White / L",QW3-00125,9899236354411,300.82,,137.36,137,1,0,4233.11,g,9.84,5.54,38.95,cm,"{""Color"":""White"",""Size"":""L""}"
Beauty,"Tempora Doloribus Rerum (Beauty)",tempora-doloribus-rerum-beauty,"Qui velit voluptas dolores consequuntur perspiciatis odit. Minus eligendi dolor iste necessitatibus cumque. Cumque ipsa sunt perferendis aut consequatur.","Repellendus quis sequi vel voluptatem omnis.",active,https://picsum.photos/300/300?random=126,"[""https:\/\/picsum.photos\/600\/600?random=1260"",""https:\/\/picsum.photos\/600\/600?random=1261""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Tempora Doloribus Rerum (Beauty) - Black / S",JHM-00126,1197848763484,48.05,,22.35,100,1,1,1372.64,g,37.55,37.07,23.32,cm,"{""Color"":""Black"",""Size"":""S""}"
Beauty,"Architecto Ad Nostrum (Beauty)",architecto-ad-nostrum-beauty,"Commodi voluptatem doloribus et et qui. Aut saepe doloribus voluptas quisquam ab corrupti. Ut cupiditate molestiae quam sint consectetur. Quae et debitis explicabo sint. Voluptas quia perferendis rem et aperiam aliquid.","Omnis dolores dolor quidem aut.",active,https://picsum.photos/300/300?random=127,"[""https:\/\/picsum.photos\/600\/600?random=1270"",""https:\/\/picsum.photos\/600\/600?random=1271""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Architecto Ad Nostrum (Beauty) - White / S",6U7-00127,4669374178454,252,,108.62,26,1,0,1505.42,g,11.79,6.91,39.55,cm,"{""Color"":""White"",""Size"":""S""}"
Beauty,"Quidem Culpa Nostrum (Beauty)",quidem-culpa-nostrum-beauty,"Velit architecto perspiciatis velit et in quia corrupti. Corporis facilis voluptatem deserunt ut sed. Odio soluta non sint asperiores accusantium.","Omnis suscipit autem iure repudiandae iure.",active,https://picsum.photos/300/300?random=128,"[""https:\/\/picsum.photos\/600\/600?random=1280"",""https:\/\/picsum.photos\/600\/600?random=1281""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Quidem Culpa Nostrum (Beauty) - White / M",BUH-00128,9353882016937,102.29,122.75,58.79,118,1,1,4425.77,g,35.1,32.06,17.09,cm,"{""Color"":""White"",""Size"":""M""}"
Beauty,"Adipisci Voluptatem Consequatur (Beauty)",adipisci-voluptatem-consequatur-beauty,"Eum tempora et voluptatibus corporis reprehenderit voluptas. Molestiae possimus iusto inventore itaque sint eveniet et delectus. Odit nostrum sit molestiae officiis. Placeat saepe expedita rem odit. Et qui possimus quos nisi consequuntur enim nobis ab.","Aliquam excepturi ut nemo dolor.",active,https://picsum.photos/300/300?random=129,"[""https:\/\/picsum.photos\/600\/600?random=1290"",""https:\/\/picsum.photos\/600\/600?random=1291""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Adipisci Voluptatem Consequatur (Beauty) - Black / M",VOF-00129,1026888963601,105.9,,42.7,118,1,0,2927.52,g,36.6,6.31,30.95,cm,"{""Color"":""Black"",""Size"":""M""}"
Beauty,"Officia Commodi Tenetur (Beauty)",officia-commodi-tenetur-beauty,"Rerum omnis sed cumque laborum voluptatem. Architecto blanditiis voluptatem natus aut ut est. Adipisci facilis voluptas velit enim modi. Dolores eos explicabo consequatur. Tenetur sit debitis dolor aut ut hic sunt.","Illo soluta non laboriosam culpa alias quasi ducimus.",active,https://picsum.photos/300/300?random=130,"[""https:\/\/picsum.photos\/600\/600?random=1300"",""https:\/\/picsum.photos\/600\/600?random=1301""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Officia Commodi Tenetur (Beauty) - Black / M",KJG-00130,0643289396947,210.52,,134.95,8,1,0,490.31,g,13.45,47.98,31.87,cm,"{""Color"":""Black"",""Size"":""M""}"
