product_category,product_name,product_slug,product_description,product_summary,product_status,product_thumbnail,product_images,product_options,variant_name,variant_sku,variant_barcode,variant_price,variant_compare_at_price,variant_cost_price,variant_inventory_quantity,variant_track_inventory,variant_continue_selling_out_of_stock,variant_weight,variant_weight_unit,variant_width,variant_height,variant_depth,variant_dimension_unit,variant_options
Apparel,"Officia Et Iste (Apparel)",officia-et-iste-apparel,"Ut laborum quo officiis atque debitis at dolor. Incidunt quos fugit architecto dolor quia ullam. Omnis beatae molestias rem accusamus expedita harum.","Et placeat officia blanditiis non.",active,https://picsum.photos/300/300?random=21,"[""https:\/\/picsum.photos\/600\/600?random=210"",""https:\/\/picsum.photos\/600\/600?random=211""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Officia Et Iste (Apparel) - White / S",SFB-00021,8939388285360,147.62,,65.9,56,1,0,1615.15,g,22.24,11.8,25.37,cm,"{""Color"":""White"",""Size"":""S""}"
Apparel,"Recusandae Omnis Ipsam (Apparel)",recusandae-omnis-ipsam-apparel,"Quidem placeat qui dolor voluptatem dolores. Expedita quod adipisci porro magni placeat consequatur. Odit voluptatem perferendis et aliquid perspiciatis qui porro. Quos modi eius rerum dolores. Quis et qui et incidunt consequatur.","Rerum et incidunt est repellat inventore facere non labore.",active,https://picsum.photos/300/300?random=22,"[""https:\/\/picsum.photos\/600\/600?random=220"",""https:\/\/picsum.photos\/600\/600?random=221""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Recusandae Omnis Ipsam (Apparel) - Black / L",807-00022,9530757363888,178.49,,116.66,15,1,0,3583.59,g,28.43,27.9,10.27,cm,"{""Color"":""Black"",""Size"":""L""}"
Apparel,"Sed Dolorem Tempora (Apparel)",sed-dolorem-tempora-apparel,"Qui adipisci quaerat accusantium perspiciatis magni deleniti necessitatibus. Illum unde reprehenderit perferendis beatae eum. Fugiat quae cum adipisci ut. Molestias et officia dolorem tenetur. Magnam corporis explicabo rerum.","Excepturi rerum omnis sequi numquam voluptatem.",active,https://picsum.photos/300/300?random=23,"[""https:\/\/picsum.photos\/600\/600?random=230"",""https:\/\/picsum.photos\/600\/600?random=231""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Sed Dolorem Tempora (Apparel) - Black / S",06L-00023,5498232558010,239.04,286.85,135.05,145,1,1,2318.89,g,15.03,48.09,33.97,cm,"{""Color"":""Black"",""Size"":""S""}"
Apparel,"Ut Eligendi Incidunt (Apparel)",ut-eligendi-incidunt-apparel,"Architecto quo voluptas ipsum repellat laudantium libero cum. Quidem eum commodi ea nam. At ad omnis error non praesentium nulla reiciendis. Necessitatibus nemo rem nobis itaque aut.","Aspernatur nemo sit optio ullam amet laudantium.",active,https://picsum.photos/300/300?random=24,"[""https:\/\/picsum.photos\/600\/600?random=240"",""https:\/\/picsum.photos\/600\/600?random=241""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Ut Eligendi Incidunt (Apparel) - White / S",BTW-00024,4304467034940,28.64,34.37,20.03,103,1,0,3882.19,g,24.68,6.32,15.52,cm,"{""Color"":""White"",""Size"":""S""}"
Apparel,"Impedit Iure Doloremque (Apparel)",impedit-iure-doloremque-apparel,"Quo numquam et qui beatae non non magni. Mollitia quidem vel doloremque rerum voluptate provident. Praesentium architecto autem nobis sit quo numquam molestias.","Recusandae eum quis tempora accusantium libero enim.",active,https://picsum.photos/300/300?random=25,"[""https:\/\/picsum.photos\/600\/600?random=250"",""https:\/\/picsum.photos\/600\/600?random=251""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Impedit Iure Doloremque (Apparel) - White / S",G2H-00025,0549744208094,108.52,130.22,70.01,38,1,0,2342.92,g,18.58,11.68,21.02,cm,"{""Color"":""White"",""Size"":""S""}"
Apparel,"Corrupti Harum Consequatur (Apparel)",corrupti-harum-consequatur-apparel,"Necessitatibus ut est quia aliquid. Quam consequatur sit deleniti mollitia molestiae vel. Provident neque et ut voluptas velit laudantium. Est perspiciatis necessitatibus nihil quibusdam consectetur amet consequatur deserunt.","Quasi inventore ab ab.",active,https://picsum.photos/300/300?random=26,"[""https:\/\/picsum.photos\/600\/600?random=260"",""https:\/\/picsum.photos\/600\/600?random=261""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Corrupti Harum Consequatur (Apparel) - White / L",SYK-00026,1481354081102,354.6,,197,141,1,0,4432.35,g,25.47,9.39,33.53,cm,"{""Color"":""White"",""Size"":""L""}"
Apparel,"Aut Omnis Et (Apparel)",aut-omnis-et-apparel,"Sed porro vitae error et doloremque. Quia repudiandae quis provident veniam. Quam sequi voluptas iusto ut ut. Tempora beatae voluptas eaque sunt vel neque sequi.","Perferendis ducimus iste distinctio esse exercitationem.",active,https://picsum.photos/300/300?random=27,"[""https:\/\/picsum.photos\/600\/600?random=270"",""https:\/\/picsum.photos\/600\/600?random=271""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Aut Omnis Et (Apparel) - Black / S",IDF-00027,2694795000956,186.25,,144.38,79,1,0,4660.8,g,42.95,44.04,41.91,cm,"{""Color"":""Black"",""Size"":""S""}"
Apparel,"Facilis Dolore Quisquam (Apparel)",facilis-dolore-quisquam-apparel,"Dolores autem nihil placeat blanditiis sint atque sunt. Odio maxime non et a voluptatibus possimus consequatur vero. Aut vitae dolorum voluptas ipsum quaerat repellat ut. Eum asperiores animi error molestiae consectetur maxime soluta. Iste quia est quo rerum. Repudiandae reprehenderit error dicta itaque voluptatibus libero.","Quia voluptatibus officiis maxime autem voluptatem expedita necessitatibus amet.",active,https://picsum.photos/300/300?random=28,"[""https:\/\/picsum.photos\/600\/600?random=280"",""https:\/\/picsum.photos\/600\/600?random=281""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Facilis Dolore Quisquam (Apparel) - Black / M",6VC-00028,3467769210755,206.75,,137.83,75,1,0,3187.97,g,13.82,16.16,42.31,cm,"{""Color"":""Black"",""Size"":""M""}"
Apparel,"Enim Ducimus Qui (Apparel)",enim-ducimus-qui-apparel,"Rerum est quidem eius deleniti. Beatae voluptas autem animi qui occaecati ut molestiae. Labore reprehenderit iusto sed voluptatem doloremque. Labore sit fuga est est assumenda enim et quo. Ut alias reiciendis aut nihil ipsam. Dignissimos sunt est reprehenderit itaque quasi dolor aliquid neque.","Omnis rem voluptas nobis perferendis et dolorum.",active,https://picsum.photos/300/300?random=29,"[""https:\/\/picsum.photos\/600\/600?random=290"",""https:\/\/picsum.photos\/600\/600?random=291""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Enim Ducimus Qui (Apparel) - White / S",6CU-00029,2893771744369,69.61,83.54,32.08,21,1,0,3453.97,g,24.21,11.79,9.95,cm,"{""Color"":""White"",""Size"":""S""}"
Apparel,"Quas Animi Vero (Apparel)",quas-animi-vero-apparel,"Qui facere sapiente dolore eligendi vitae consequatur aut qui. Voluptates sit et quos est illo culpa repellat. Et ut officiis est aut dolorem sequi nisi aut. Aliquam ut sit velit velit maxime aut.","Et aut eum veniam qui facere.",active,https://picsum.photos/300/300?random=30,"[""https:\/\/picsum.photos\/600\/600?random=300"",""https:\/\/picsum.photos\/600\/600?random=301""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Quas Animi Vero (Apparel) - Black / L",QZQ-00030,6348566364858,204.2,,145.86,144,1,0,3480.16,g,13.18,46.72,28.83,cm,"{""Color"":""Black"",""Size"":""L""}"
